source,link,date,grade,scoreType,text,upThumbs,totalThumbs,helpfulness
chistoracin,http://www.metacritic.com/user/chistoracin,"Mar 17, 2023",0,Negative,"Una basura de última que en PC recibe la calificación que merece (aunque realmente debería tener 0). En mi PS5 literalmente está roto el juego tanto o más que en PC, con los mismos diálogos de pipi popo y me da vergüenza ver como le han regalado dos puntos solo por estar en Playstation. Por suerte el estudio cerró y no volveremos a ver más de su basura en las tiendas. Me río de ver como hay gente que le pone hasta 10, a esos les encanta que les vean la cara por fanáticos.",0,0,
mishamavashi,http://www.metacritic.com/user/mishamavashi,"Feb 28, 2023",0,Negative,"The most cringe-worthy protagonist in the world, horrible graphics, lack of plot, the worst game of the year is just not worth a single penny, even for free to play this solid mockery of man",0,0,
MadMarch,http://www.metacritic.com/user/MadMarch,"Feb 19, 2023",8,Positive,"Fun game with one of the best magic and traversal systems I’ve played. Dialogue could use a bit of polish, early game tutorials were very heavy handed, and the story was emotional if a little predictable, but a very fun game nonetheless.",0,0,
ANTIMETACRITIC,http://www.metacritic.com/user/ANTIMETACRITIC,"Mar  3, 2023",0,Negative,Donde mete la zarpa Sony se jode la cosa. Otra basura infecta como todos los exclusivos de Playstation 5.,0,0,
JuanFFG,http://www.metacritic.com/user/JuanFFG,"Mar  3, 2023",8,Positive,"The game deserves a chance that very few people give it.It has a very very very very nice story, the likes of which have not been seen for a long time, and the soundtrack accompanies the scenes very well.It is true that the game gets boring and the environments are repetitive.",0,0,
Src8307,http://www.metacritic.com/user/Src8307,"Mar  8, 2023",10,Positive,"I honestly really liked this game. I don't understand the hate. The gameplay was fun and I felt like my character as well as my skill - developed with the game. And *gasp* the character actually grew as a person. I enjoyed the character growth and felt emotionally connected to the main protagonist. I hoped for her to find a sense of happiness and belonging. Plus! The game was playable. I'm so tired of playing a game with game ending glitches. I was able to play the whole game was not one glitch.I enjoyed the story and my only complaint was I wish there's more of it. The land is huge and a lot of the story doesn't take place in it, but I enjoy the game play enough where I'm going to go back and finish everything.",0,0,
Nightmare509,http://www.metacritic.com/user/Nightmare509,"Mar  5, 2023",6,Mixed,"This review is after beating the game, almost 100% it. If you play only for the gameplay like I did I'd say it's an 8/10, otherwise I'd say 4/10. My main complaint when only playing for the gameplay is that there's not a lot of bosses and all the bosses are easy.",0,0,
RasmusLuostarin,http://www.metacritic.com/user/RasmusLuostarin,"Mar  7, 2023",10,Positive,"The truth about the Forspoken game and the facts.Reviewers are like the game’s cuff and people who follow and obey them are like those tantas posessed by evil.The reviews are wrong because they (reviewers) didn't get early access.Some hate the game because it's only made for new powerful machines and talk about bad optimization.Some people dislike because the game competes against the Hogwarts game.Some hate the game because they only played the tutorial.There are also those who dislike the game because the main character is a dark-skinned girl.People haven't realized that the moments after the talks when the character doesn't move is because the game doesn't have loading screens, this is the future of gaming.The truth is that I played through the game and this was the first game where I didn't encounter any bugs.The fact that you hate the cuff is game’s plan and it has a purpose that will be revealed in the story.The fact that it's hard for you to relate to the girl is because the girl is a homeless child without a family and the game has a growth story.Forspoken has less talking and more action and magic than hogwarts, after the beginning.The game has no pointless side quests or boring time passing tasks.If you like epic battles and powerful spells, give the game a chance.Game lovers, let's fight back and vote: metacritics, steam, google etc.Hopefully we will get a sequel to the game.For the haters, hating games just means firing employees, less competition for the game industry and less new games and more expensive prices for new games.",0,0,
raybass,http://www.metacritic.com/user/raybass,"Feb  2, 2023",5,Mixed,"I was totally hyped for this game and I am deeply disappointed. The story prequel is painfully long - when the game finally start, you get to involve with many NPCs. They’re bold and I couldn’t care less about their story and what they say - almost every character in this game is just uninteresting. The story in general is mehh, nothing special - sometimes even kinda weird and cringe. The soundtrack is pretty good. The combat and the skilling system is pretty decent and enjoyable. Forspoken gets the biggest points for its graphics. The game looks stunning, amazing details and fantastic looking lights and rendering. But sadly the amazing graphics don’t fill up the empty and boring open world. In general, it’s up to you. If you want to try out something new, get it but wait until it’s in discount. It’s definitely not worth a full price – 5/10",0,0,
Ramavetos1,http://www.metacritic.com/user/Ramavetos1,"Jan 26, 2023",4,Negative,"Oh my, this game is so freaking bad.No way it came out with a price of 80€ in ps store. This thing called cuff most annoying thing I have experienced in video games. Avoid at any cost. And story, is story written by 10 years old guy or something? Refunded game already and probably never will come back to it.",0,0,
LeonX,http://www.metacritic.com/user/LeonX,"Mar 10, 2023",6,Mixed,"A very boring open world game or a dead open world, but there are high-quality graphics, and also the gameplay is acceptable, but the story and the open world are very stupid. If this game $ 30 will be good to try ",0,0,
Muphu,http://www.metacritic.com/user/Muphu,"Mar  3, 2023",0,Negative,"Game is not good, boring gameplay, cringe dialogue and uninteresting characters",0,0,
homerkrause,http://www.metacritic.com/user/homerkrause,"Feb  2, 2023",3,Negative,"1. Steuerung schwammig2.Kamera Führung schlecht da man sehr schnell die Übersicht verliert3. Parkour Laufen ist irritierend gerade wenn man gegen mehrere Gegner kämpft auf schwierigen Untergrund klemmt sich der Charakter irgendwo und dreht sich wie ein Propeller4.Man hat so viele Fähigkeiten da man schnell durcheinander kommt wenn man gegen mehrere Starke Gegner kämpft. Und die Fähigkeiten sind schlecht sortiert worden. Denn wenn man eine bestimmte Fähigkeiten nutzen möchte vergehen im Kampf mehrere Minuten bis man eine Fähigkeit nutzen möchte",0,0,
crusaderqueen,http://www.metacritic.com/user/crusaderqueen,"Jan 31, 2023",5,Mixed,"Forspoken is not inherently bad. The premise of the story is unique and holds a lot of promise but the execution leaves a lot to be desired. With the right amount of time and care, it could have been more than decent. What was given to the player, however, is regrettably sub-standard. The gameplay, particularly the combat, is Forspoken’s only saving grace.",0,0,
